line_id,seq,x,y,z,r,g,b,basin_id
31876,0,-94,-136.5,-6.7566,0.3025,0.738892,0.7975,51
31876,1,-93.5,-136.5,-6.60568,0.3025,0.738892,0.7975,51
31877,0,-94,-66.5,4.34798,0.3025,0.738892,0.7975,51
31877,1,-94,-66,4.4164,0.3025,0.738892,0.7975,51
31878,0,-94,-66,4.4164,0.3025,0.738892,0.7975,51
31878,1,-94,-65.5,4.4798,0.3025,0.738892,0.7975,51
31879,0,-94,-66,4.4164,0.3025,0.738892,0.7975,51
31879,1,-93.5,-66,4.46614,0.3025,0.738892,0.7975,51
31880,0,-94,-65.5,4.4798,0.7975,0.3025,0.696744,37
31880,1,-94,-65,4.53778,0.7975,0.3025,0.696744,37
31881,0,-94,-65.5,4.4798,0.7975,0.3025,0.696744,37
31881,1,-93.5,-65.5,4.53378,0.7975,0.3025,0.696744,37
31882,0,-94,-65,4.53778,0.7975,0.3025,0.696744,37
31882,1,-93.5,-65,4.59577,0.7975,0.3025,0.696744,37
31883,0,-94,-9.5,12.2676,0.7975,0.3025,0.696744,37
31883,1,-94,-9,12.2992,0.7975,0.3025,0.696744,37
31884,0,-94,-9.5,12.2676,0.7975,0.3025,0.696744,37
31884,1,-93.5,-9.5,12.3263,0.7975,0.3025,0.696744,37
31885,0,-94,-9,12.2992,0.489086,0.7975,0.3025,15
31885,1,-94,-8.5,12.3259,0.489086,0.7975,0.3025,15
31886,0,-94,-9,12.2992,0.489086,0.7975,0.3025,15
31886,1,-93.5,-9,12.3638,0.489086,0.7975,0.3025,15
31887,0,-94,-8.5,12.3259,0.489086,0.7975,0.3025,15
31887,1,-93.5,-8.5,12.3968,0.489086,0.7975,0.3025,15
31888,0,-94,-0.5,12.3863,0.489086,0.7975,0.3025,15
31888,1,-94,0,12.3856,0.489086,0.7975,0.3025,15
31889,0,-94,-0.5,12.3863,0.489086,0.7975,0.3025,15
31889,1,-93.5,-0.5,12.5445,0.489086,0.7975,0.3025,15
31890,0,-94,0,12.3856,0.3025,0.344645,0.7975,14
31890,1,-93.5,0,12.5442,0.3025,0.344645,0.7975,14
31891,0,-94,1,12.3661,0.3025,0.344645,0.7975,14
31891,1,-94,1.5,12.3428,0.3025,0.344645,0.7975,14
31892,0,-94,1,12.3661,0.3025,0.344645,0.7975,14
31892,1,-93.5,1,12.5229,0.3025,0.344645,0.7975,14
31893,0,-94,1.5,12.3428,0.7975,0.341576,0.3025,34
31893,1,-94,2,12.3114,0.7975,0.341576,0.3025,34
31894,0,-94,1.5,12.3428,0.7975,0.341576,0.3025,34
31894,1,-93.5,1.5,12.4972,0.7975,0.341576,0.3025,34
31895,0,-94,2,12.3114,0.732747,0.3025,0.7975,45
31895,1,-93.5,2,12.4626,0.732747,0.3025,0.7975,45
31896,0,-94,20,11.0692,0.732747,0.3025,0.7975,45
31896,1,-94,20.5,11.0977,0.732747,0.3025,0.7975,45
31897,0,-94,20.5,11.0977,0.732747,0.3025,0.7975,45
31897,1,-94,21,11.1228,0.732747,0.3025,0.7975,45
31898,0,-94,20.5,11.0977,0.732747,0.3025,0.7975,45
31898,1,-93.5,20.5,11.1622,0.732747,0.3025,0.7975,45
31899,0,-94,21,11.1228,0.7975,0.443866,0.3025,47
31899,1,-93.5,21,11.1893,0.7975,0.443866,0.3025,47
31900,0,-94,38.5,9.32662,0.7975,0.443866,0.3025,47
31900,1,-94,39,9.27177,0.7975,0.443866,0.3025,47
31901,0,-94,38.5,9.32662,0.7975,0.443866,0.3025,47
31901,1,-93.5,38.5,9.35897,0.7975,0.443866,0.3025,47
31902,0,-94,39,9.27177,0.7975,0.443866,0.3025,47
31902,1,-94,39.5,9.2146,0.7975,0.443866,0.3025,47
31903,0,-94,39,9.27177,0.7975,0.443866,0.3025,47
31903,1,-93.5,39,9.30383,0.7975,0.443866,0.3025,47
31904,0,-94,39.5,9.2146,0.567232,0.3025,0.7975,53
31904,1,-94,40,9.15514,0.567232,0.3025,0.7975,53
31905,0,-94,39.5,9.2146,0.567232,0.3025,0.7975,53
31905,1,-93.5,39.5,9.24634,0.567232,0.3025,0.7975,53
31906,0,-94,133,-8.91596,0.567232,0.3025,0.7975,53
31906,1,-94,133.5,-8.91402,0.567232,0.3025,0.7975,53
31907,0,-94,133,-8.91596,0.567232,0.3025,0.7975,53
31907,1,-93.5,133,-8.90828,0.567232,0.3025,0.7975,53
31908,0,-94,133.5,-8.91402,0.567232,0.3025,0.7975,53
31908,1,-94,134,-8.90903,0.567232,0.3025,0.7975,53
31909,0,-94,133.5,-8.91402,0.567232,0.3025,0.7975,53
31909,1,-93.5,133.5,-8.91572,0.567232,0.3025,0.7975,53
31910,0,-94,134,-8.90903,0.3025,0.471081,0.7975,56
31910,1,-94,134.5,-8.90079,0.3025,0.471081,0.7975,56
31911,0,-94,134,-8.90903,0.3025,0.471081,0.7975,56
31911,1,-93.5,134,-8.91972,0.3025,0.471081,0.7975,56
31912,0,-94,146,-8.06965,0.3025,0.471081,0.7975,56
31912,1,-94,146.5,-8.03999,0.3025,0.471081,0.7975,56
31913,0,-94,146.5,-8.03999,0.3025,0.471081,0.7975,56
31913,1,-94,147,-8.01389,0.3025,0.471081,0.7975,56
31914,0,-94,146.5,-8.03999,0.3025,0.471081,0.7975,56
31914,1,-93.5,146.5,-8.02253,0.3025,0.471081,0.7975,56
31915,0,-94,147,-8.01389,0.45001,0.7975,0.3025,49
31915,1,-94,147.5,-7.99171,0.45001,0.7975,0.3025,49
31916,0,-94,147,-8.01389,0.45001,0.7975,0.3025,49
31916,1,-93.5,147,-7.99126,0.45001,0.7975,0.3025,49
31917,0,-94,147.5,-7.99171,0.45001,0.7975,0.3025,49
31917,1,-93.5,147.5,-7.96444,0.45001,0.7975,0.3025,49
31918,0,-94,150,-7.95215,0.45001,0.7975,0.3025,49
31918,1,-94,150.5,-7.96306,0.45001,0.7975,0.3025,49
31919,0,-94,150,-7.95215,0.45001,0.7975,0.3025,49
31919,1,-93.5,150,-7.9129,0.45001,0.7975,0.3025,49
31920,0,-94,150.5,-7.96306,0.7975,0.3025,0.326644,55
31920,1,-93.5,150.5,-7.92404,0.7975,0.3025,0.326644,55
31921,0,-94,153,-8.14446,0.7975,0.3025,0.326644,55
31921,1,-94,153.5,-8.19973,0.7975,0.3025,0.326644,55
31922,0,-94,153,-8.14446,0.7975,0.3025,0.326644,55
31922,1,-93.5,153,-8.11304,0.7975,0.3025,0.326644,55
31923,0,-94,153.5,-8.19973,0.7975,0.3025,0.326644,55
31923,1,-94,154,-8.25919,0.7975,0.3025,0.326644,55
31924,0,-94,153.5,-8.19973,0.7975,0.3025,0.326644,55
31924,1,-93.5,153.5,-8.1708,0.7975,0.3025,0.326644,55
31925,0,-94,154,-8.25919,0.615519,0.7975,0.3025,57
31925,1,-94,154.5,-8.32194,0.615519,0.7975,0.3025,57
31926,0,-94,154,-8.25919,0.615519,0.7975,0.3025,57
31926,1,-93.5,154,-8.23299,0.615519,0.7975,0.3025,57
31927,0,-94,188.5,-6.18654,0.615519,0.7975,0.3025,57
31927,1,-94,189,-6.18342,0.615519,0.7975,0.3025,57
31928,0,-94,189,-6.18342,0.615519,0.7975,0.3025,57
31928,1,-94,189.5,-6.18596,0.615519,0.7975,0.3025,57
31929,0,-94,189,-6.18342,0.615519,0.7975,0.3025,57
31929,1,-93.5,189,-6.18591,0.615519,0.7975,0.3025,57
31930,0,-94,189.5,-6.18596,0.7975,0.609381,0.3025,39
31930,1,-93.5,189.5,-6.18607,0.7975,0.609381,0.3025,39
31931,0,-94,218,-6.41143,0.7975,0.609381,0.3025,39
31931,1,-94,218.5,-6.39226,0.7975,0.609381,0.3025,39
31932,0,-94,218,-6.41143,0.7975,0.609381,0.3025,39
31932,1,-93.5,218,-6.4185,0.7975,0.609381,0.3025,39
31933,0,-94,218.5,-6.39226,0.7975,0.609381,0.3025,39
31933,1,-94,219,-6.3747,0.7975,0.609381,0.3025,39
31934,0,-94,218.5,-6.39226,0.7975,0.609381,0.3025,39
31934,1,-93.5,218.5,-6.40906,0.7975,0.609381,0.3025,39
31935,0,-94,219,-6.3747,0.7975,0.546155,0.3025,60
31935,1,-94,219.5,-6.35912,0.7975,0.546155,0.3025,60
31936,0,-94,219,-6.3747,0.7975,0.546155,0.3025,60
31936,1,-93.5,219,-6.40116,0.7975,0.546155,0.3025,60
31937,0,-94,231.5,-6.67477,0.7975,0.546155,0.3025,60
31937,1,-94,232,-6.67881,0.7975,0.546155,0.3025,60
31938,0,-94,232,-6.67881,0.7975,0.546155,0.3025,60
31938,1,-94,232.5,-6.68071,0.7975,0.546155,0.3025,60
31939,0,-94,232,-6.67881,0.7975,0.546155,0.3025,60
31939,1,-93.5,232,-6.68852,0.7975,0.546155,0.3025,60
31940,0,-94,232.5,-6.68071,0.3025,0.7975,0.486014,33
31940,1,-94,233,-6.68049,0.3025,0.7975,0.486014,33
31941,0,-94,232.5,-6.68071,0.3025,0.7975,0.486014,33
31941,1,-93.5,232.5,-6.68193,0.3025,0.7975,0.486014,33
31942,0,-94,233,-6.68049,0.3025,0.7975,0.486014,33
31942,1,-94,233.5,-6.67815,0.3025,0.7975,0.486014,33
31943,0,-94,233,-6.68049,0.3025,0.7975,0.486014,33
31943,1,-93.5,233,-6.67345,0.3025,0.7975,0.486014,33
31944,0,-94,233.5,-6.67815,0.3025,0.7975,0.486014,33
31944,1,-93.5,233.5,-6.66319,0.3025,0.7975,0.486014,33
31945,0,-93.5,-186.5,-10.6521,0.7975,0.71167,0.3025,52
31945,1,-93.5,-186,-10.6535,0.7975,0.71167,0.3025,52
31946,0,-93.5,-186.5,-10.6521,0.7975,0.71167,0.3025,52
31946,1,-93,-186.5,-10.6059,0.7975,0.71167,0.3025,52
31947,0,-93.5,-186,-10.6535,0.3025,0.7975,0.422794,54
31947,1,-93,-186,-10.6065,0.3025,0.7975,0.422794,54
31948,0,-93.5,-137,-6.61549,0.3025,0.7975,0.422794,54
31948,1,-93.5,-136.5,-6.60568,0.3025,0.7975,0.422794,54
31949,0,-93.5,-137,-6.61549,0.3025,0.7975,0.422794,54
31949,1,-93,-137,-6.46203,0.3025,0.7975,0.422794,54
31950,0,-93.5,-136.5,-6.60568,0.3025,0.738892,0.7975,51
31950,1,-93,-136.5,-6.45142,0.3025,0.738892,0.7975,51
31951,0,-93.5,-66,4.46614,0.3025,0.738892,0.7975,51
31951,1,-93.5,-65.5,4.53378,0.3025,0.738892,0.7975,51
31952,0,-93.5,-65.5,4.53378,0.3025,0.738892,0.7975,51
31952,1,-93.5,-65,4.59577,0.3025,0.738892,0.7975,51
31953,0,-93.5,-65.5,4.53378,0.3025,0.738892,0.7975,51
31953,1,-93,-65.5,4.58823,0.3025,0.738892,0.7975,51
31954,0,-93.5,-65,4.59577,0.7975,0.3025,0.696744,37
31954,1,-93.5,-64.5,4.65166,0.7975,0.3025,0.696744,37
31955,0,-93.5,-65,4.59577,0.7975,0.3025,0.696744,37
31955,1,-93,-65,4.65429,0.7975,0.3025,0.696744,37
31956,0,-93.5,-64.5,4.65166,0.7975,0.3025,0.696744,37
31956,1,-93,-64.5,4.71398,0.7975,0.3025,0.696744,37
31957,0,-93.5,-9.5,12.3263,0.7975,0.3025,0.696744,37
31957,1,-93.5,-9,12.3638,0.7975,0.3025,0.696744,37
31958,0,-93.5,-9,12.3638,0.7975,0.3025,0.696744,37
31958,1,-93.5,-8.5,12.3968,0.7975,0.3025,0.696744,37
31959,0,-93.5,-9,12.3638,0.7975,0.3025,0.696744,37
31959,1,-93,-9,12.43,0.7975,0.3025,0.696744,37
31960,0,-93.5,-8.5,12.3968,0.489086,0.7975,0.3025,15
31960,1,-93.5,-8,12.4256,0.489086,0.7975,0.3025,15
31961,0,-93.5,-8.5,12.3968,0.489086,0.7975,0.3025,15
31961,1,-93,-8.5,12.4693,0.489086,0.7975,0.3025,15
31962,0,-93.5,-8,12.4256,0.489086,0.7975,0.3025,15
31962,1,-93,-8,12.5047,0.489086,0.7975,0.3025,15
31963,0,-93.5,-0.5,12.5445,0.489086,0.7975,0.3025,15
31963,1,-93.5,0,12.5442,0.489086,0.7975,0.3025,15
31964,0,-93.5,-0.5,12.5445,0.489086,0.7975,0.3025,15
31964,1,-93,-0.5,12.7043,0.489086,0.7975,0.3025,15
31965,0,-93.5,0,12.5442,0.3025,0.344645,0.7975,14
31965,1,-93,0,12.7046,0.3025,0.344645,0.7975,14
31966,0,-93.5,1,12.5229,0.3025,0.344645,0.7975,14
31966,1,-93.5,1.5,12.4972,0.3025,0.344645,0.7975,14
31967,0,-93.5,1,12.5229,0.3025,0.344645,0.7975,14
31967,1,-93,1,12.6813,0.3025,0.344645,0.7975,14
31968,0,-93.5,1.5,12.4972,0.7975,0.341576,0.3025,34
31968,1,-93.5,2,12.4626,0.7975,0.341576,0.3025,34
31969,0,-93.5,1.5,12.4972,0.7975,0.341576,0.3025,34
31969,1,-93,1.5,12.6533,0.7975,0.341576,0.3025,34
31970,0,-93.5,2,12.4626,0.732747,0.3025,0.7975,45
31970,1,-93,2,12.6156,0.732747,0.3025,0.7975,45
31971,0,-93.5,20.5,11.1622,0.732747,0.3025,0.7975,45
31971,1,-93.5,21,11.1893,0.732747,0.3025,0.7975,45
31972,0,-93.5,20.5,11.1622,0.732747,0.3025,0.7975,45
31972,1,-93,20.5,11.2273,0.732747,0.3025,0.7975,45
31973,0,-93.5,21,11.1893,0.7975,0.443866,0.3025,47
31973,1,-93,21,11.2563,0.7975,0.443866,0.3025,47
31974,0,-93.5,38,9.41171,0.7975,0.443866,0.3025,47
31974,1,-93.5,38.5,9.35897,0.7975,0.443866,0.3025,47
31975,0,-93.5,38,9.41171,0.7975,0.443866,0.3025,47
31975,1,-93,38,9.44465,0.7975,0.443866,0.3025,47
31976,0,-93.5,38.5,9.35897,0.7975,0.443866,0.3025,47
31976,1,-93.5,39,9.30383,0.7975,0.443866,0.3025,47
31977,0,-93.5,38.5,9.35897,0.7975,0.443866,0.3025,47
31977,1,-93,38.5,9.39164,0.7975,0.443866,0.3025,47
31978,0,-93.5,39,9.30383,0.567232,0.3025,0.7975,53
31978,1,-93.5,39.5,9.24634,0.567232,0.3025,0.7975,53
31979,0,-93.5,39,9.30383,0.567232,0.3025,0.7975,53
31979,1,-93,39,9.33619,0.567232,0.3025,0.7975,53
31980,0,-93.5,132.5,-8.8977,0.567232,0.3025,0.7975,53
31980,1,-93.5,133,-8.90828,0.567232,0.3025,0.7975,53
31981,0,-93.5,132.5,-8.8977,0.567232,0.3025,0.7975,53
31981,1,-93,132.5,-8.87947,0.567232,0.3025,0.7975,53
31982,0,-93.5,133,-8.90828,0.567232,0.3025,0.7975,53
31982,1,-93.5,133.5,-8.91572,0.567232,0.3025,0.7975,53
31983,0,-93.5,133,-8.90828,0.567232,0.3025,0.7975,53
31983,1,-93,133,-8.89979,0.567232,0.3025,0.7975,53
31984,0,-93.5,133.5,-8.91572,0.3025,0.471081,0.7975,56
31984,1,-93.5,134,-8.91972,0.3025,0.471081,0.7975,56
31985,0,-93.5,133.5,-8.91572,0.3025,0.471081,0.7975,56
31985,1,-93,133.5,-8.9167,0.3025,0.471081,0.7975,56
31986,0,-93.5,146.5,-8.02253,0.3025,0.471081,0.7975,56
31986,1,-93.5,147,-7.99126,0.3025,0.471081,0.7975,56
31987,0,-93.5,147,-7.99126,0.3025,0.471081,0.7975,56
31987,1,-93.5,147.5,-7.96444,0.3025,0.471081,0.7975,56
31988,0,-93.5,147,-7.99126,0.3025,0.471081,0.7975,56
31988,1,-93,147,-7.97171,0.3025,0.471081,0.7975,56
31989,0,-93.5,147.5,-7.96444,0.45001,0.7975,0.3025,49
31989,1,-93.5,148,-7.94251,0.45001,0.7975,0.3025,49
31990,0,-93.5,147.5,-7.96444,0.45001,0.7975,0.3025,49
31990,1,-93,147.5,-7.94032,0.45001,0.7975,0.3025,49
31991,0,-93.5,148,-7.94251,0.45001,0.7975,0.3025,49
31991,1,-93,148,-7.91444,0.45001,0.7975,0.3025,49
31992,0,-93.5,150,-7.9129,0.45001,0.7975,0.3025,49
31992,1,-93.5,150.5,-7.92404,0.45001,0.7975,0.3025,49
31993,0,-93.5,150,-7.9129,0.45001,0.7975,0.3025,49
31993,1,-93,150,-7.877,0.45001,0.7975,0.3025,49
31994,0,-93.5,150.5,-7.92404,0.7975,0.3025,0.326644,55
31994,1,-93,150.5,-7.88835,0.7975,0.3025,0.326644,55
31995,0,-93.5,152.5,-8.06066,0.7975,0.3025,0.326644,55
31995,1,-93.5,153,-8.11304,0.7975,0.3025,0.326644,55
31996,0,-93.5,152.5,-8.06066,0.7975,0.3025,0.326644,55
31996,1,-93,152.5,-8.03025,0.7975,0.3025,0.326644,55
31997,0,-93.5,153,-8.11304,0.7975,0.3025,0.326644,55
31997,1,-93.5,153.5,-8.1708,0.7975,0.3025,0.326644,55
31998,0,-93.5,153,-8.11304,0.7975,0.3025,0.326644,55
31998,1,-93,153,-8.08483,0.7975,0.3025,0.326644,55
31999,0,-93.5,153.5,-8.1708,0.615519,0.7975,0.3025,57
31999,1,-93.5,154,-8.23299,0.615519,0.7975,0.3025,57
32000,0,-93.5,153.5,-8.1708,0.615519,0.7975,0.3025,57
32000,1,-93,153.5,-8.14505,0.615519,0.7975,0.3025,57
32001,0,-93.5,189,-6.18591,0.615519,0.7975,0.3025,57
32001,1,-93.5,189.5,-6.18607,0.615519,0.7975,0.3025,57
32002,0,-93.5,189,-6.18591,0.615519,0.7975,0.3025,57
32002,1,-93,189,-6.18869,0.615519,0.7975,0.3025,57
32003,0,-93.5,189.5,-6.18607,0.7975,0.609381,0.3025,39
32003,1,-93.5,190,-6.19123,0.7975,0.609381,0.3025,39
32004,0,-93.5,189.5,-6.18607,0.7975,0.609381,0.3025,39
32004,1,-93,189.5,-6.18639,0.7975,0.609381,0.3025,39
32005,0,-93.5,190,-6.19123,0.7975,0.609381,0.3025,39
32005,1,-93,190,-6.1889,0.7975,0.609381,0.3025,39
32006,0,-93.5,217.5,-6.42924,0.7975,0.609381,0.3025,39
32006,1,-93.5,218,-6.4185,0.7975,0.609381,0.3025,39
32007,0,-93.5,217.5,-6.42924,0.7975,0.609381,0.3025,39
32007,1,-93,217.5,-6.42917,0.7975,0.609381,0.3025,39
32008,0,-93.5,218,-6.4185,0.7975,0.609381,0.3025,39
32008,1,-93.5,218.5,-6.40906,0.7975,0.609381,0.3025,39
32009,0,-93.5,218,-6.4185,0.7975,0.609381,0.3025,39
32009,1,-93,218,-6.42814,0.7975,0.609381,0.3025,39
32010,0,-93.5,218.5,-6.40906,0.7975,0.546155,0.3025,60
32010,1,-93.5,219,-6.40116,0.7975,0.546155,0.3025,60
32011,0,-93.5,218.5,-6.40906,0.7975,0.546155,0.3025,60
32011,1,-93,218.5,-6.42844,0.7975,0.546155,0.3025,60
32012,0,-93.5,232,-6.68852,0.7975,0.546155,0.3025,60
32012,1,-93.5,232.5,-6.68193,0.7975,0.546155,0.3025,60
32013,0,-93.5,232.5,-6.68193,0.7975,0.546155,0.3025,60
32013,1,-93.5,233,-6.67345,0.7975,0.546155,0.3025,60
32014,0,-93.5,233,-6.67345,0.7975,0.546155,0.3025,60
32014,1,-93.5,233.5,-6.66319,0.7975,0.546155,0.3025,60
32015,0,-93.5,233,-6.67345,0.7975,0.546155,0.3025,60
32015,1,-93,233,-6.66856,0.7975,0.546155,0.3025,60
32016,0,-93.5,233.5,-6.66319,0.3025,0.7975,0.486014,33
32016,1,-93.5,234,-6.65127,0.3025,0.7975,0.486014,33
32017,0,-93.5,233.5,-6.66319,0.3025,0.7975,0.486014,33
32017,1,-93,233.5,-6.65037,0.3025,0.7975,0.486014,33
32018,0,-93.5,234,-6.65127,0.3025,0.7975,0.486014,33
32018,1,-93,234,-6.63096,0.3025,0.7975,0.486014,33
32019,0,-93,-186.5,-10.6059,0.7975,0.71167,0.3025,52
32019,1,-93,-186,-10.6065,0.7975,0.71167,0.3025,52
32020,0,-93,-186.5,-10.6059,0.7975,0.71167,0.3025,52
32020,1,-92.5,-186.5,-10.5573,0.7975,0.71167,0.3025,52
32021,0,-93,-186,-10.6065,0.3025,0.7975,0.422794,54
32021,1,-92.5,-186,-10.5571,0.3025,0.7975,0.422794,54
32022,0,-93,-137,-6.46203,0.3025,0.7975,0.422794,54
32022,1,-93,-136.5,-6.45142,0.3025,0.7975,0.422794,54
32023,0,-93,-137,-6.46203,0.3025,0.7975,0.422794,54
32023,1,-92.5,-137,-6.3061,0.3025,0.7975,0.422794,54
32024,0,-93,-136.5,-6.45142,0.3025,0.738892,0.7975,51
32024,1,-92.5,-136.5,-6.29465,0.3025,0.738892,0.7975,51
32025,0,-93,-65.5,4.58823,0.3025,0.738892,0.7975,51
32025,1,-93,-65,4.65429,0.3025,0.738892,0.7975,51
32026,0,-93,-65,4.65429,0.3025,0.738892,0.7975,51
32026,1,-93,-64.5,4.71398,0.3025,0.738892,0.7975,51
32027,0,-93,-65,4.65429,0.3025,0.738892,0.7975,51
32027,1,-92.5,-65,4.71329,0.3025,0.738892,0.7975,51
32028,0,-93,-64.5,4.71398,0.7975,0.3025,0.696744,37
32028,1,-93,-64,4.7668,0.7975,0.3025,0.696744,37
32029,0,-93,-64.5,4.71398,0.7975,0.3025,0.696744,37
32029,1,-92.5,-64.5,4.77682,0.7975,0.3025,0.696744,37
32030,0,-93,-64,4.7668,0.7975,0.3025,0.696744,37
32030,1,-92.5,-64,4.83316,0.7975,0.3025,0.696744,37
32031,0,-93,-9,12.43,0.7975,0.3025,0.696744,37
32031,1,-93,-8.5,12.4693,0.7975,0.3025,0.696744,37
32032,0,-93,-8.5,12.4693,0.7975,0.3025,0.696744,37
32032,1,-93,-8,12.5047,0.7975,0.3025,0.696744,37
32033,0,-93,-8.5,12.4693,0.7975,0.3025,0.696744,37
32033,1,-92.5,-8.5,12.5433,0.7975,0.3025,0.696744,37
32034,0,-93,-8,12.5047,0.489086,0.7975,0.3025,15
32034,1,-93,-7.5,12.5364,0.489086,0.7975,0.3025,15
32035,0,-93,-8,12.5047,0.489086,0.7975,0.3025,15
32035,1,-92.5,-8,12.5853,0.489086,0.7975,0.3025,15
32036,0,-93,-7.5,12.5364,0.489086,0.7975,0.3025,15
32036,1,-92.5,-7.5,12.6238,0.489086,0.7975,0.3025,15
32037,0,-93,-0.5,12.7043,0.489086,0.7975,0.3025,15
32037,1,-93,0,12.7046,0.489086,0.7975,0.3025,15
32038,0,-93,-0.5,12.7043,0.489086,0.7975,0.3025,15
32038,1,-92.5,-0.5,12.8649,0.489086,0.7975,0.3025,15
32039,0,-93,0,12.7046,0.3025,0.344645,0.7975,14
32039,1,-92.5,0,12.8657,0.3025,0.344645,0.7975,14
32040,0,-93,1,12.6813,0.3025,0.344645,0.7975,14
32040,1,-93,1.5,12.6533,0.3025,0.344645,0.7975,14
32041,0,-93,1,12.6813,0.3025,0.344645,0.7975,14
32041,1,-92.5,1,12.8404,0.3025,0.344645,0.7975,14
32042,0,-93,1.5,12.6533,0.7975,0.341576,0.3025,34
32042,1,-93,2,12.6156,0.7975,0.341576,0.3025,34
32043,0,-93,1.5,12.6533,0.7975,0.341576,0.3025,34
32043,1,-92.5,1.5,12.8102,0.7975,0.341576,0.3025,34
32044,0,-93,2,12.6156,0.732747,0.3025,0.7975,45
32044,1,-92.5,2,12.7694,0.732747,0.3025,0.7975,45
32045,0,-93,20.5,11.2273,0.732747,0.3025,0.7975,45
32045,1,-93,21,11.2563,0.732747,0.3025,0.7975,45
32046,0,-93,20.5,11.2273,0.732747,0.3025,0.7975,45
32046,1,-92.5,20.5,11.2931,0.732747,0.3025,0.7975,45
32047,0,-93,21,11.2563,0.7975,0.443866,0.3025,47
32047,1,-93,21.5,11.2806,0.7975,0.443866,0.3025,47
32048,0,-93,21,11.2563,0.7975,0.443866,0.3025,47
32048,1,-92.5,21,11.3239,0.7975,0.443866,0.3025,47
32049,0,-93,21.5,11.2806,0.7975,0.443866,0.3025,47
32049,1,-92.5,21.5,11.3499,0.7975,0.443866,0.3025,47
32050,0,-93,37.5,9.49518,0.7975,0.443866,0.3025,47
32050,1,-93,38,9.44465,0.7975,0.443866,0.3025,47
32051,0,-93,37.5,9.49518,0.7975,0.443866,0.3025,47
32051,1,-92.5,37.5,9.52894,0.7975,0.443866,0.3025,47
32052,0,-93,38,9.44465,0.7975,0.443866,0.3025,47
32052,1,-93,38.5,9.39164,0.7975,0.443866,0.3025,47
32053,0,-93,38,9.44465,0.7975,0.443866,0.3025,47
32053,1,-92.5,38,9.47816,0.7975,0.443866,0.3025,47
32054,0,-93,38.5,9.39164,0.567232,0.3025,0.7975,53
32054,1,-93,39,9.33619,0.567232,0.3025,0.7975,53
32055,0,-93,38.5,9.39164,0.567232,0.3025,0.7975,53
32055,1,-92.5,38.5,9.42486,0.567232,0.3025,0.7975,53
32056,0,-93,132,-8.85614,0.567232,0.3025,0.7975,53
32056,1,-93,132.5,-8.87947,0.567232,0.3025,0.7975,53
32057,0,-93,132,-8.85614,0.567232,0.3025,0.7975,53
32057,1,-92.5,132,-8.8268,0.567232,0.3025,0.7975,53
32058,0,-93,132.5,-8.87947,0.567232,0.3025,0.7975,53
32058,1,-93,133,-8.89979,0.567232,0.3025,0.7975,53
32059,0,-93,132.5,-8.87947,0.567232,0.3025,0.7975,53
32059,1,-92.5,132.5,-8.86002,0.567232,0.3025,0.7975,53
32060,0,-93,133,-8.89979,0.3025,0.471081,0.7975,56
32060,1,-93,133.5,-8.9167,0.3025,0.471081,0.7975,56
32061,0,-93,133,-8.89979,0.3025,0.471081,0.7975,56
32061,1,-92.5,133,-8.89007,0.3025,0.471081,0.7975,56
32062,0,-93,147,-7.97171,0.3025,0.471081,0.7975,56
32062,1,-93,147.5,-7.94032,0.3025,0.471081,0.7975,56
32063,0,-93,147.5,-7.94032,0.3025,0.471081,0.7975,56
32063,1,-93,148,-7.91444,0.3025,0.471081,0.7975,56
32064,0,-93,147.5,-7.94032,0.3025,0.471081,0.7975,56
32064,1,-92.5,147.5,-7.91976,0.3025,0.471081,0.7975,56
32065,0,-93,148,-7.91444,0.45001,0.7975,0.3025,49
32065,1,-93,148.5,-7.89462,0.45001,0.7975,0.3025,49
32066,0,-93,148,-7.91444,0.45001,0.7975,0.3025,49
32066,1,-92.5,148,-7.89006,0.45001,0.7975,0.3025,49
32067,0,-93,148.5,-7.89462,0.45001,0.7975,0.3025,49
32067,1,-92.5,148.5,-7.86709,0.45001,0.7975,0.3025,49
32068,0,-93,150,-7.877,0.45001,0.7975,0.3025,49
32068,1,-93,150.5,-7.88835,0.45001,0.7975,0.3025,49
32069,0,-93,150,-7.877,0.45001,0.7975,0.3025,49
32069,1,-92.5,150,-7.84502,0.45001,0.7975,0.3025,49
32070,0,-93,150.5,-7.88835,0.7975,0.3025,0.326644,55
32070,1,-92.5,150.5,-7.85658,0.7975,0.3025,0.326644,55
32071,0,-93,152,-7.98231,0.7975,0.3025,0.326644,55
32071,1,-93,152.5,-8.03025,0.7975,0.3025,0.326644,55
32072,0,-93,152,-7.98231,0.7975,0.3025,0.326644,55
32072,1,-92.5,152,-7.95382,0.7975,0.3025,0.326644,55
32073,0,-93,152.5,-8.03025,0.7975,0.3025,0.326644,55
32073,1,-93,153,-8.08483,0.7975,0.3025,0.326644,55
32074,0,-93,152.5,-8.03025,0.7975,0.3025,0.326644,55
32074,1,-92.5,152.5,-8.00359,0.7975,0.3025,0.326644,55
32075,0,-93,153,-8.08483,0.615519,0.7975,0.3025,57
32075,1,-93,153.5,-8.14505,0.615519,0.7975,0.3025,57
32076,0,-93,153,-8.08483,0.615519,0.7975,0.3025,57
32076,1,-92.5,153,-8.0603,0.615519,0.7975,0.3025,57
32077,0,-93,189,-6.18869,0.615519,0.7975,0.3025,57
